pct_length                 wc                       hc                       hrib                     wrib                     Uin                      Pressure
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    1.7500000000000002       34.8725376735314
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    3.4000000000000004       117.05159118306956
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    5.05                     242.31149248506782
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    6.7                      407.1488682164824
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    8.35                     609.1270637995848
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    10                       846.4850488466684
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    0.1                      0.549808313111211
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    1.7500000000000002       39.25279389607159
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    3.4000000000000004       131.3433385040253
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    5.05                     271.70500012029186
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    6.7                      456.32983658712624
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    8.35                     682.384843663214
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.5000000000000001E-4    10                       947.8420018242201
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   0.1                      0.2108548498302623
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   1.7500000000000002       16.988722029411388
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   3.4000000000000004       56.96692697509884
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   5.05                     118.11677234840818
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   6.7                      198.9400586354766
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   8.35                     298.22047003416634
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     5.0E-5                   10                       415.0217349757336
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.26787039422539816
0.04                     5.0E-4                   0.002                    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       19.53988174444013
